,,,MAPE Performance Comparison,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CPU-TA < baseline,CPU-TA <> baseline,baseline < CPU-TA,,,,,,,,,,,,,,,,,,,,,,,,,
Prediction Group,Scenarios,Win (p<0.05),Tie (p>0.05),Loss (p<0.05),Error Range,,,,,,,,,,,,,,,,,,,,,,,,
CPU,74,20,40,14,1% to 4%,,,,,,,,,,,,,,,,,,,,,,,,
Memory,96,37,44,15,1.5% to 5%,,,,,,,,,,,,,,,,,,,,,,,,
AWS to IBM,24,8,9,7,3% to 8%,,,,,,,,,,,,,,,,,,,,,,,,
IBM,254,84,91,79,7% to 17%,,,,,,,,,,,,,,,,,,,,,,,,
Sysbench,33,0,0,33,20% to 30%,,,,,,,,,,,,,,,,,,,,,,,,
Firecracker,90,32,37,21,2% to 6%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Classic AWS CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,process,workload,MAPE,SAPE,sDF,tDF,sSTDEV,tSTDEV,sAverage,tAverage,sCV,tCV,sUser,sIdle,sKern,tUser,tIdle,tKern,sLTAMape,tLTAMape,wassersteinDistance,minMape,minWasserstein,meanOffset,stdOffset,tStat,pValue,tStatTarget,pValueTarget
X256MB_v4_all->X512MB_v3_all,Regression,SCNMT2,6.468,1093.092,169,66,3778.553,1727.562,15922.669,8179.045,0.237,0.211,0.98,0.019,0.002,0.955,0.043,0.001,0.306,0.174,566.766,3.3,284.079,463.012,367.264,0.93,0.387,0.422,0.551
X256MB_v3_all->X512MB_v2_all,ForestRuntime,SCNMT2,4.008,573.144,143,495,3701.081,2047.537,17311.063,9666.139,0.214,0.212,0.98,0.019,0.001,0.867,0.132,0.001,0.261,0.205,380.453,1.811,167.751,188.81,371.64,-0.131,0.745,-0.261,0.684
X256MB_v3_all->X1GB_v4_all,RegressionRuntime,SCNMT2,2.013,287.859,143,614,3701.081,839.322,17311.063,3981.422,0.214,0.211,0.98,0.019,0.001,0.934,0.065,0.001,0.261,0.201,75.314,1.717,70.971,57.432,38.322,-0.123,0.792,-0.263,0.448
X256MB_v3_all->X2GB_v2,ForestRuntime,SCNMT2,1.597,228.371,143,296,3701.081,490.185,17311.063,2347.017,0.214,0.209,0.98,0.019,0.001,0.573,0.426,0.001,0.261,0.288,37.476,0.967,21.641,13.604,26.189,-0.045,0.914,-0.278,0.712
X256MB_v3_all->X2GB_v2,Regression,SCNMT2,1.393,199.199,143,296,3701.081,490.185,17311.063,2347.017,0.214,0.209,0.98,0.019,0.001,0.573,0.426,0.001,0.261,0.288,32.374,0.779,17.337,11.664,25.196,-0.043,0.924,-0.274,0.714
X256MB_v2_all->X256MB_v3_all,RegressionRuntime,SCNMT2,4.383,2980.44,680,143,4228.434,3701.081,19836.304,17311.063,0.213,0.214,0.913,0.085,0.001,0.98,0.019,0.001,0.254,0.261,726.03,3.255,498.943,687.832,279.815,1.125,0.155,0.779,0.17
X256MB_v3_all->X1GB_v2_all,ForestRuntime,SCNMT2,3.394,485.342,143,453,3701.081,1067.476,17311.063,4883.132,0.214,0.219,0.98,0.019,0.001,0.893,0.105,0.001,0.261,0.226,164.466,0.974,44.814,65.78,153.903,0.018,0.83,-0.149,0.851
X512MB_v2_all->X512MB_v3_all,Regression,SCNMT2,4.167,1925.154,462,66,2051.422,1727.562,9686.396,8179.045,0.212,0.211,0.895,0.104,0.001,0.955,0.043,0.001,0.208,0.174,354.154,2.453,209.255,273.55,188.242,0.722,0.371,0.19,0.506
X256MB_v3_all->X512MB_v2_all,Regression,SCNMT2,3.705,529.815,143,462,3701.081,2051.422,17311.063,9686.396,0.214,0.212,0.98,0.019,0.001,0.895,0.104,0.001,0.261,0.208,347.265,0.833,77.072,207.935,333.195,-0.19,0.722,-0.235,0.607
X256MB_v3_all->X1GB_v2_all,Regression,SCNMT2,3.991,570.713,143,450,3701.081,1070.744,17311.063,4881.144,0.214,0.219,0.98,0.019,0.001,0.893,0.106,0.001,0.261,0.198,191.386,1.529,74.777,66.592,201.605,-0.042,0.824,-0.164,0.711
X256MB_v3_all->X512MB_v4_all,ForestRuntime,SCNMT2,3.876,554.268,143,528,3701.081,1666.567,17311.063,7873.013,0.214,0.212,0.98,0.019,0.001,0.954,0.045,0.001,0.261,0.178,272.27,2.125,153.326,182.509,206.213,-0.374,0.692,-0.356,0.447
X256MB_v4_all->X2GB_v2,Forest,SCNMT2,4.528,765.232,169,296,3778.553,490.185,15922.669,2347.017,0.237,0.209,0.98,0.019,0.002,0.573,0.426,0.001,0.306,0.288,102.272,2.467,51.95,84.521,24.446,0.75,0.536,0.269,0.419
X256MB_v3_all->X2GB_v4,RegressionRuntime,SCNMT2,1.239,177.177,143,626,3701.081,501.646,17311.063,2382.495,0.214,0.211,0.98,0.019,0.001,0.525,0.475,0.001,0.261,0.38,27.315,0.528,12.059,12.647,19.619,-0.063,0.924,-0.316,0.602
X512MB_v3_all->X1GB_v2_all,RegressionRuntime,SCNMT2,1.647,126.819,77,453,1724.913,1067.476,8161.208,4883.132,0.211,0.219,0.908,0.091,0.001,0.893,0.105,0.001,7.29,0.226,90.419,0.812,40.908,83.226,62.196,0.072,0.833,0.044,0.793
X512MB_v3_all->X2GB_v3,RegressionRuntime,SCNMT2,4.86,374.22,77,174,1724.913,518.881,8161.208,2484.793,0.211,0.209,0.908,0.091,0.001,0.524,0.475,0.001,7.29,0.375,122.922,2.591,66.196,122.922,20.145,-0.377,0.512,-0.49,0.413
X512MB_v3_all->X512MB_v4_all,RegressionRuntime,SCNMT2,2.442,188.034,77,528,1724.913,1666.567,8161.208,7873.013,0.211,0.212,0.908,0.091,0.001,0.954,0.045,0.001,7.29,0.178,183.658,1.393,97.569,163.986,43.12,-0.268,0.783,-0.156,0.627
X512MB_v3_all->X2GB_v2,RegressionRuntime,SCNMT2,1.582,121.814,77,296,1724.913,490.185,8161.208,2347.017,0.211,0.209,0.908,0.091,0.001,0.573,0.426,0.001,7.29,0.288,36.802,1.423,30.043,10.43,32.918,-0.062,0.951,-0.062,0.761
X256MB_v4_all->X512MB_v3_all,ForestRuntime,SCNMT2,4.566,1264.782,277,77,3457.076,1724.913,16361.278,8161.208,0.211,0.211,0.964,0.034,0.001,0.908,0.091,0.001,0.258,7.29,365.849,3.26,260.94,195.264,260.907,-0.235,0.575,-0.359,0.653
X256MB_v3_all->X512MB_v4_all,Regression,SCNMT2,3.704,529.672,143,528,3701.081,1666.567,17311.063,7873.013,0.214,0.212,0.98,0.019,0.001,0.954,0.045,0.001,0.261,0.178,258.696,1.942,132.875,156.869,223.865,-0.308,0.733,-0.269,0.475
X256MB_v3_all->X1GB_v4_all,ForestRuntime,SCNMT2,2.241,320.463,143,614,3701.081,839.322,17311.063,3981.422,0.214,0.211,0.98,0.019,0.001,0.934,0.065,0.001,0.261,0.201,85.331,1.87,77.667,69.962,32.91,-0.175,0.75,-0.337,0.415
X256MB_v3_all->X512MB_v3_all,Forest,SCNMT2,5.671,810.953,143,66,3701.081,1727.562,17311.063,8179.045,0.214,0.211,0.98,0.019,0.001,0.955,0.043,0.001,0.261,0.174,457.524,2.044,181.019,217.099,414.756,0.079,0.656,-0.07,0.724
X256MB_v3_all->X1GB_v4_all,Regression,SCNMT2,1.636,233.948,143,603,3701.081,839.464,17311.063,3983.71,0.214,0.211,0.98,0.019,0.001,0.945,0.054,0.001,0.261,0.202,62.002,0.803,30.633,19.692,57.235,0.072,0.927,-0.132,0.649
X256MB_v3_all->X256MB_v4_all,Forest,SCNMT2,4.656,665.808,143,169,3701.081,3778.553,17311.063,15922.669,0.214,0.237,0.98,0.019,0.001,0.98,0.019,0.002,0.261,0.306,719.552,2.055,320.449,629.589,287.61,-0.67,0.556,-0.405,0.499
X256MB_v4_all->X2GB_v3,RegressionRuntime,SCNMT2,6.412,1776.124,277,174,3457.076,518.881,16361.278,2484.793,0.211,0.209,0.964,0.034,0.001,0.524,0.475,0.001,0.258,0.375,163.106,3.722,96.058,157.931,63.98,-0.988,0.153,-1.2,0.118
X512MB_v3_all->X1GB_v4_all,RegressionRuntime,SCNMT2,2.016,155.232,77,614,1724.913,839.322,8161.208,3981.422,0.211,0.211,0.908,0.091,0.001,0.934,0.065,0.001,7.29,0.201,81.678,0.748,29.618,72.244,42.584,-0.12,0.812,-0.127,0.556
X256MB_v2_all->X256MB_v3_all,ForestRuntime,SCNMT2,4.364,2967.52,680,143,4228.434,3701.081,19836.304,17311.063,0.213,0.214,0.913,0.085,0.001,0.98,0.019,0.001,0.254,0.261,724,3.208,490.827,689.039,274.161,1.125,0.153,0.78,0.169
X512MB_v3_all->X1GB_v2_all,Regression,SCNMT2,2.897,191.202,66,450,1727.562,1070.744,8179.045,4881.144,0.211,0.219,0.955,0.043,0.001,0.893,0.106,0.001,0.174,0.198,151.715,0.865,48.058,136.403,79.258,-0.163,0.749,-0.161,0.605
X256MB_v4_all->X2GB_v3,Regression,SCNMT2,2.789,471.341,169,174,3778.553,518.881,15922.669,2484.793,0.237,0.209,0.98,0.019,0.002,0.524,0.475,0.001,0.306,0.375,71.428,1.708,45.807,56.168,30.523,0.041,0.676,-0.337,0.575
X256MB_v4_all->X2GB_v2,Regression,SCNMT2,4.095,692.055,169,296,3778.553,490.185,15922.669,2347.017,0.237,0.209,0.98,0.019,0.002,0.573,0.426,0.001,0.306,0.288,93.61,2.032,44.952,77.527,27.173,0.683,0.559,0.202,0.444
X256MB_v3_all->X2GB_v4,Regression,SCNMT2,1.421,203.203,143,626,3701.081,501.646,17311.063,2382.495,0.214,0.211,0.98,0.019,0.001,0.525,0.475,0.001,0.261,0.38,30.767,0.536,12.556,17.276,19.975,-0.131,0.897,-0.402,0.573
X512MB_v3_all->X512MB_v4_all,Regression,SCNMT2,4.963,327.558,66,528,1727.562,1666.567,8179.045,7873.013,0.211,0.212,0.955,0.043,0.001,0.954,0.045,0.001,0.174,0.178,420.393,1.161,94.541,406.618,188.126,-0.398,0.556,-0.323,0.464
X512MB_v3_all->X1GB_v2_all,ForestRuntime,SCNMT2,2.071,159.467,77,453,1724.913,1067.476,8161.208,4883.132,0.211,0.219,0.908,0.091,0.001,0.893,0.105,0.001,7.29,0.226,108.804,1.632,83.019,73.482,58.807,0.08,0.849,0.054,0.788
X512MB_v3_all->X2GB_v2,Regression,SCNMT2,4.343,286.638,66,296,1727.562,490.185,8179.045,2347.017,0.211,0.209,0.955,0.043,0.001,0.573,0.426,0.001,0.174,0.288,110.748,2.717,73.983,85.65,103.696,-0.277,0.64,-0.227,0.695
X512MB_v3_all->X2GB_v3,Regression,SCNMT2,7.829,516.714,66,174,1727.562,518.881,8179.045,2484.793,0.211,0.209,0.955,0.043,0.001,0.524,0.475,0.001,0.174,0.375,208.01,5.149,135.306,199.416,95.16,-0.67,0.337,-0.741,0.334
X512MB_v3_all->X512MB_v4_all,ForestRuntime,SCNMT2,2.828,217.756,77,528,1724.913,1666.567,8161.208,7873.013,0.211,0.212,0.908,0.091,0.001,0.954,0.045,0.001,7.29,0.178,218.365,1.531,122.275,183.074,37.339,-0.264,0.76,-0.157,0.603
X512MB_v3_all->X2GB_v3,ForestRuntime,SCNMT2,5.099,392.623,77,174,1724.913,518.881,8161.208,2484.793,0.211,0.209,0.908,0.091,0.001,0.524,0.475,0.001,7.29,0.375,129.937,2.517,65.051,128.734,29.927,-0.379,0.497,-0.499,0.404
X256MB_v3_all->X2GB_v3,Forest,SCNMT2,5.238,749.034,143,174,3701.081,518.881,17311.063,2484.793,0.214,0.209,0.98,0.019,0.001,0.524,0.475,0.001,0.261,0.375,127.534,3.984,86.583,113.842,45.638,-0.544,0.421,-0.75,0.202
X256MB_v4_all->X1GB_v2_all,Regression,SCNMT2,4.185,707.265,169,450,3778.553,1070.744,15922.669,4881.144,0.237,0.219,0.98,0.019,0.002,0.893,0.106,0.001,0.306,0.198,224.732,1.193,65.656,209.702,127.139,0.715,0.489,0.393,0.595
X512MB_v3_all->X2GB_v4,RegressionRuntime,SCNMT2,1.384,106.568,77,626,1724.913,501.646,8161.208,2382.495,0.211,0.211,0.908,0.091,0.001,0.525,0.475,0.001,7.29,0.38,34.788,0.549,12.574,24.454,24.804,-0.058,0.888,-0.171,0.595
X256MB_v4_all->X2GB_v2,RegressionRuntime,SCNMT2,3.281,908.837,277,296,3457.076,490.185,16361.278,2347.017,0.211,0.209,0.964,0.034,0.001,0.573,0.426,0.001,0.258,0.288,80.639,1.272,30.521,53.757,65.31,-0.277,0.573,-0.687,0.55
X256MB_v4_all->X512MB_v4_all,Regression,SCNMT2,3.03,512.07,169,528,3778.553,1666.567,15922.669,7873.013,0.237,0.212,0.98,0.019,0.002,0.954,0.045,0.001,0.306,0.178,252.954,1.643,136.839,202.48,152.224,0.448,0.639,0.244,0.69
X256MB_v3_all->X1GB_v2_all,Forest,SCNMT2,3.455,494.065,143,450,3701.081,1070.744,17311.063,4881.144,0.214,0.219,0.98,0.019,0.001,0.893,0.106,0.001,0.261,0.198,163.072,1.593,79.333,56.121,154.811,-0.042,0.847,-0.174,0.69
X256MB_v2_all->X2GB_v3,Regression,SCNMT2,4.311,2465.892,572,174,4251.172,518.881,19986.962,2484.793,0.213,0.209,0.944,0.055,0.001,0.524,0.475,0.001,0.262,0.375,106.128,2.129,51.504,105.412,15.793,-0.877,0.15,-0.639,0.294
X512MB_v3_all->X1GB_v4_all,Regression,SCNMT2,4.185,276.21,66,603,1727.562,839.464,8179.045,3983.71,0.211,0.211,0.955,0.043,0.001,0.945,0.054,0.001,0.174,0.202,179.923,2.59,103.476,150.537,129.049,-0.127,0.643,-0.17,0.461
X512MB_v3_all->X2GB_v2,ForestRuntime,SCNMT2,2.057,158.389,77,296,1724.913,490.185,8161.208,2347.017,0.211,0.209,0.908,0.091,0.001,0.573,0.426,0.001,7.29,0.288,49.365,1.697,42.275,14.484,35.053,-0.055,0.934,-0.049,0.764
X256MB_v3_all->X2GB_v2,Forest,SCNMT2,1.768,252.824,143,296,3701.081,490.185,17311.063,2347.017,0.214,0.209,0.98,0.019,0.001,0.573,0.426,0.001,0.261,0.288,42.259,1.359,31.088,15.827,33.674,-0.046,0.898,-0.286,0.678
X256MB_v3_all->X512MB_v2_all,Forest,SCNMT2,3.224,461.032,143,462,3701.081,2051.422,17311.063,9686.396,0.214,0.212,0.98,0.019,0.001,0.895,0.104,0.001,0.261,0.208,295.376,0.944,101.252,178.894,261.387,-0.19,0.754,-0.243,0.603
X256MB_v4_all->X2GB_v4,Regression,SCNMT2,3.297,557.193,169,626,3778.553,501.646,15922.669,2382.495,0.237,0.211,0.98,0.019,0.002,0.525,0.475,0.001,0.306,0.38,80.42,1.589,43.07,70.83,31.391,0.59,0.588,0.084,0.533
X256MB_v2_all->X512MB_v3_all,Forest,SCNMT2,5.467,3127.124,572,66,4251.172,1727.562,19986.962,8179.045,0.213,0.211,0.944,0.055,0.001,0.955,0.043,0.001,0.262,0.174,467.939,3.932,330.953,321.878,335.265,0.994,0.305,0.339,0.559
X256MB_v4_all->X2GB_v3,ForestRuntime,SCNMT2,6.462,1789.974,277,174,3457.076,518.881,16361.278,2484.793,0.211,0.209,0.964,0.034,0.001,0.524,0.475,0.001,0.258,0.375,164.4,3.659,96.12,159.182,63.064,-0.993,0.151,-1.205,0.117
X256MB_v4_all->X512MB_v3_all,Forest,SCNMT2,6.808,1150.552,169,66,3778.553,1727.562,15922.669,8179.045,0.237,0.211,0.98,0.019,0.002,0.955,0.043,0.001,0.306,0.174,596.937,3.217,279.663,504.423,364.126,1.029,0.363,0.499,0.546
X512MB_v3_all->X1GB_v4_all,ForestRuntime,SCNMT2,2.496,192.192,77,614,1724.913,839.322,8161.208,3981.422,0.211,0.211,0.908,0.091,0.001,0.934,0.065,0.001,7.29,0.201,102.613,1.032,41.899,81.704,55.116,-0.115,0.791,-0.13,0.54
X512MB_v2_all->X512MB_v3_all,RegressionRuntime,SCNMT2,3.108,1538.46,495,77,2047.537,1724.913,9666.139,8161.208,0.212,0.211,0.867,0.132,0.001,0.908,0.091,0.001,0.205,7.29,264.844,1.567,130.501,130.418,160.438,0.002,0.597,0.026,0.741
X256MB_v3_all->X512MB_v4_all,Forest,SCNMT2,3.665,524.095,143,528,3701.081,1666.567,17311.063,7873.013,0.214,0.212,0.98,0.019,0.001,0.954,0.045,0.001,0.261,0.178,260.973,2.426,162.336,175.364,178.949,-0.302,0.696,-0.271,0.457
X256MB_v4_all->X512MB_v2_all,RegressionRuntime,SCNMT2,3.375,934.875,277,495,3457.076,2047.537,16361.278,9666.139,0.211,0.212,0.964,0.034,0.001,0.867,0.132,0.001,0.258,0.205,302.597,1.73,160.136,166.624,273.218,-0.287,0.703,-0.611,0.589
X256MB_v2_all->X256MB_v4_all,RegressionRuntime,SCNMT2,6.23,4236.4,680,277,4228.434,3457.076,19836.304,16361.278,0.213,0.211,0.913,0.085,0.001,0.964,0.034,0.001,0.254,0.258,1056.417,4.31,711.516,1031.267,439.194,1.69,0.027,1.591,0.06
X256MB_v4_all->X1GB_v4_all,Regression,SCNMT2,4.205,710.645,169,603,3778.553,839.464,15922.669,3983.71,0.237,0.211,0.98,0.019,0.002,0.945,0.054,0.001,0.306,0.202,173.31,1.665,68.299,158.875,55.872,0.785,0.503,0.38,0.515
X256MB_v4_all->X2GB_v2,ForestRuntime,SCNMT2,3.327,921.579,277,296,3457.076,490.185,16361.278,2347.017,0.211,0.209,0.964,0.034,0.001,0.573,0.426,0.001,0.258,0.288,81.53,1.203,28.321,54.896,65.56,-0.281,0.566,-0.691,0.543
X256MB_v4_all->X1GB_v2_all,RegressionRuntime,SCNMT2,3.283,909.391,277,453,3457.076,1067.476,16361.278,4883.132,0.211,0.219,0.964,0.034,0.001,0.893,0.105,0.001,0.258,0.226,153.111,2.55,118.879,89.095,151.194,-0.121,0.67,-0.47,0.544
X256MB_v2_all->X2GB_v3,ForestRuntime,SCNMT2,1.662,1130.16,680,174,4228.434,518.881,19836.304,2484.793,0.213,0.209,0.913,0.085,0.001,0.524,0.475,0.001,0.254,0.375,41.352,1.179,30.136,18.51,20.805,0.144,0.768,0.008,0.716
X512MB_v3_all->X2GB_v4,Regression,SCNMT2,4.746,313.236,66,626,1727.562,501.646,8179.045,2382.495,0.211,0.211,0.955,0.043,0.001,0.525,0.475,0.001,0.174,0.38,123.288,1.111,26.627,100.112,89.848,-0.272,0.627,-0.402,0.428
X256MB_v4_all->X512MB_v4_all,RegressionRuntime,SCNMT2,5.163,1430.151,277,528,3457.076,1666.567,16361.278,7873.013,0.211,0.212,0.964,0.034,0.001,0.954,0.045,0.001,0.258,0.178,390.749,1.858,130.757,342.98,239.397,-0.709,0.33,-0.92,0.247
X256MB_v3_all->X1GB_v4_all,Forest,SCNMT2,1.694,242.242,143,603,3701.081,839.464,17311.063,3983.71,0.214,0.211,0.98,0.019,0.001,0.945,0.054,0.001,0.261,0.202,64.209,1.376,50.035,34.077,36.516,0.075,0.877,-0.139,0.598
X256MB_v4_all->X1GB_v2_all,ForestRuntime,SCNMT2,3.309,916.593,277,453,3457.076,1067.476,16361.278,4883.132,0.211,0.219,0.964,0.034,0.001,0.893,0.105,0.001,0.258,0.226,155.553,2.551,130.27,92.931,147.805,-0.126,0.657,-0.476,0.533
X512MB_v2_all->X512MB_v3_all,ForestRuntime,SCNMT2,3.086,1527.57,495,77,2047.537,1724.913,9666.139,8161.208,0.212,0.211,0.867,0.132,0.001,0.908,0.091,0.001,0.205,7.29,263.155,1.628,134.423,126.853,159.437,0,0.606,0.025,0.746
X512MB_v3_all->X2GB_v4,ForestRuntime,SCNMT2,2.188,168.476,77,626,1724.913,501.646,8161.208,2382.495,0.211,0.211,0.908,0.091,0.001,0.525,0.475,0.001,7.29,0.38,54.784,1.718,44.461,29.841,31.785,-0.051,0.867,-0.168,0.568
X256MB_v4_all->X512MB_v2_all,ForestRuntime,SCNMT2,3.44,952.88,277,495,3457.076,2047.537,16361.278,9666.139,0.211,0.212,0.964,0.034,0.001,0.867,0.132,0.001,0.258,0.205,310.357,1.748,159.472,174.038,266.643,-0.291,0.69,-0.618,0.582
X512MB_v2_all->X2GB_v3,RegressionRuntime,SCNMT2,5.176,2562.12,495,174,2047.537,518.881,9666.139,2484.793,0.212,0.209,0.867,0.132,0.001,0.524,0.475,0.001,0.205,0.375,137.257,2.021,51.411,133.488,67.509,-1.007,0.122,-0.755,0.242
X256MB_v4_all->X2GB_v3,Forest,SCNMT2,2.718,459.342,169,174,3778.553,518.881,15922.669,2484.793,0.237,0.209,0.98,0.019,0.002,0.524,0.475,0.001,0.306,0.375,68.599,1.672,43.163,51.617,30.302,0.122,0.704,-0.258,0.558
X256MB_v2_all->X256MB_v4_all,ForestRuntime,SCNMT2,6.245,4246.6,680,277,4228.434,3457.076,19836.304,16361.278,0.213,0.211,0.913,0.085,0.001,0.964,0.034,0.001,0.254,0.258,1060.192,4.277,708.612,1032.557,436.482,1.69,0.027,1.591,0.061
X256MB_v4_all->X512MB_v2_all,Forest,SCNMT2,3.986,673.634,169,462,3778.553,2051.422,15922.669,9686.396,0.237,0.212,0.98,0.019,0.002,0.895,0.104,0.001,0.306,0.208,415.861,2.225,230.28,410.065,189.148,0.641,0.463,0.432,0.572
X256MB_v3_all->X2GB_v4,Forest,SCNMT2,1.572,224.796,143,626,3701.081,501.646,17311.063,2382.495,0.214,0.211,0.98,0.019,0.001,0.525,0.475,0.001,0.261,0.38,37.184,1.156,27.918,20.641,14.612,-0.123,0.875,-0.41,0.534
X256MB_v4_all->X512MB_v4_all,ForestRuntime,SCNMT2,5.207,1442.339,277,528,3457.076,1666.567,16361.278,7873.013,0.211,0.212,0.964,0.034,0.001,0.954,0.045,0.001,0.258,0.178,394.295,1.805,127.339,347.162,234.606,-0.715,0.326,-0.927,0.246
X256MB_v2_all->X2GB_v2,Regression,SCNMT2,2.233,1277.276,572,296,4251.172,490.185,19986.962,2347.017,0.213,0.209,0.944,0.055,0.001,0.573,0.426,0.001,0.262,0.288,49.717,1.455,35.495,32.312,27.36,0.141,0.619,0.008,0.505
X256MB_v4_all->X1GB_v4_all,RegressionRuntime,SCNMT2,4.511,1249.547,277,614,3457.076,839.322,16361.278,3981.422,0.211,0.211,0.964,0.034,0.001,0.934,0.065,0.001,0.258,0.201,184.472,1.728,63.491,158.188,122.551,-0.501,0.373,-0.968,0.277
X256MB_v2_all->X2GB_v2,RegressionRuntime,SCNMT2,4.165,2832.2,680,296,4228.434,490.185,19836.304,2347.017,0.213,0.209,0.913,0.085,0.001,0.573,0.426,0.001,0.254,0.288,92.099,2.776,63.911,90.2,22.914,1.112,0.16,0.721,0.234
X256MB_v4_all->X512MB_v4_all,Forest,SCNMT2,3.235,546.715,169,528,3778.553,1666.567,15922.669,7873.013,0.237,0.212,0.98,0.019,0.002,0.954,0.045,0.001,0.306,0.178,268.504,1.556,129.385,220.904,123.618,0.517,0.615,0.325,0.678
X256MB_v2_all->X2GB_v3,Forest,SCNMT2,4.083,2335.476,572,174,4251.172,518.881,19986.962,2484.793,0.213,0.209,0.944,0.055,0.001,0.524,0.475,0.001,0.262,0.375,99.701,2.213,53.367,97.254,15.495,-0.77,0.185,-0.57,0.323
X256MB_v4_all->X1GB_v2_all,Forest,SCNMT2,4.48,757.12,169,450,3778.553,1070.744,15922.669,4881.144,0.237,0.219,0.98,0.019,0.002,0.893,0.106,0.001,0.306,0.198,237.213,1.439,79.3,227.311,119.341,0.766,0.457,0.448,0.57
X512MB_v3_all->X512MB_v4_all,Forest,SCNMT2,5.622,371.052,66,528,1727.562,1666.567,8179.045,7873.013,0.211,0.212,0.955,0.043,0.001,0.954,0.045,0.001,0.174,0.178,454.601,1.753,140.023,426.654,137.218,-0.441,0.527,-0.377,0.432
X256MB_v2_all->X512MB_v2_all,Regression,SCNMT2,2.076,1187.472,572,462,4251.172,2051.422,19986.962,9686.396,0.213,0.212,0.944,0.055,0.001,0.895,0.104,0.001,0.262,0.208,203.996,0.539,53.43,108.726,190.491,-0.026,0.69,0.087,0.814
X512MB_v3_all->X1GB_v2_all,Forest,SCNMT2,4.064,268.224,66,450,1727.562,1070.744,8179.045,4881.144,0.211,0.219,0.955,0.043,0.001,0.893,0.106,0.001,0.174,0.198,188.471,1.91,86.493,157.811,89.927,-0.246,0.705,-0.277,0.541
X256MB_v4_all->X1GB_v4_all,ForestRuntime,SCNMT2,4.563,1263.951,277,614,3457.076,839.322,16361.278,3981.422,0.211,0.211,0.964,0.034,0.001,0.934,0.065,0.001,0.258,0.201,186.95,1.677,62.781,160.227,119.865,-0.505,0.369,-0.974,0.276
X512MB_v3_all->X2GB_v3,Forest,SCNMT2,8.07,532.62,66,174,1727.562,518.881,8179.045,2484.793,0.211,0.209,0.955,0.043,0.001,0.524,0.475,0.001,0.174,0.375,208.611,5.362,141.04,202.391,75.359,-0.698,0.315,-0.777,0.302
X512MB_v2_all->X512MB_v3_all,Forest,SCNMT2,4.167,1925.154,462,66,2051.422,1727.562,9686.396,8179.045,0.212,0.211,0.895,0.104,0.001,0.955,0.043,0.001,0.208,0.174,353.277,2.509,209.342,270.586,193.059,0.694,0.37,0.175,0.509
X256MB_v2_all->X2GB_v2,ForestRuntime,SCNMT2,4.148,2820.64,680,296,4228.434,490.185,19836.304,2347.017,0.213,0.209,0.913,0.085,0.001,0.573,0.426,0.001,0.254,0.288,92.023,2.76,64.192,90.359,22.397,1.113,0.159,0.723,0.232
X256MB_v4_all->X2GB_v4,ForestRuntime,SCNMT2,4.122,1141.794,277,626,3457.076,501.646,16361.278,2382.495,0.211,0.211,0.964,0.034,0.001,0.525,0.475,0.001,0.258,0.38,100.723,1.175,28.904,80.411,66.962,-0.406,0.432,-0.986,0.273
X256MB_v4_all->X2GB_v4,Forest,SCNMT2,3.704,625.976,169,626,3778.553,501.646,15922.669,2382.495,0.237,0.211,0.98,0.019,0.002,0.525,0.475,0.001,0.306,0.38,88.914,1.429,37.437,80.047,25.743,0.673,0.552,0.184,0.503
X512MB_v3_all->X2GB_v2,Forest,SCNMT2,4.692,309.672,66,296,1727.562,490.185,8179.045,2347.017,0.211,0.209,0.955,0.043,0.001,0.573,0.426,0.001,0.174,0.288,117.689,3.263,88.157,99.357,83.828,-0.374,0.574,-0.382,0.679
X512MB_v2_all->X2GB_v3,Regression,SCNMT2,4.824,2228.688,462,174,2051.422,518.881,9686.396,2484.793,0.212,0.209,0.895,0.104,0.001,0.524,0.475,0.001,0.208,0.375,124.553,1.231,30.286,118.746,45.798,-0.816,0.221,-0.761,0.253
X256MB_v2_all->X512MB_v4_all,ForestRuntime,SCNMT2,2.561,1741.48,680,528,4228.434,1666.567,19836.304,7873.013,0.213,0.212,0.913,0.085,0.001,0.954,0.045,0.001,0.254,0.178,213.684,2.027,173.747,173.917,120.639,0.55,0.404,0.882,0.328
X512MB_v3_all->X1GB_v4_all,Forest,SCNMT2,4.846,319.836,66,603,1727.562,839.464,8179.045,3983.71,0.211,0.211,0.955,0.043,0.001,0.945,0.054,0.001,0.174,0.202,194.981,2.549,101.225,161.982,87.129,-0.2,0.612,-0.283,0.418
X256MB_v4_all->X2GB_v4,RegressionRuntime,SCNMT2,4.114,1139.578,277,626,3457.076,501.646,16361.278,2382.495,0.211,0.211,0.964,0.034,0.001,0.525,0.475,0.001,0.258,0.38,100.417,1.264,30.786,78.657,68.559,-0.401,0.442,-0.979,0.281
X256MB_v2_all->X512MB_v4_all,Regression,SCNMT2,2.236,1278.992,572,528,4251.172,1666.567,19986.962,7873.013,0.213,0.212,0.944,0.055,0.001,0.954,0.045,0.001,0.262,0.178,158.805,1.715,128.468,134.016,85.684,-0.313,0.541,0.015,0.577
